platform,review_id,rating,review_date_utc,review_year,review_text,review_title,thumbs_up,app_version,source_url
Google Play,bf77fa7e-3438-4cc3-9c5b-1249c33f8547,2,2023-08-31T11:57:25+00:00,2023,"쓸데없는 업데이트에,돈독오른 없뎃까지 가지가지해라 진짜 왜 프로필보는데,없뎃을 왜 해야하지?",,1,4.5.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,c21d6ca2-6852-49a6-b67c-e2a3813b0d7c,3,2023-08-30T15:06:52+00:00,2023,구별로 소모임 검색 기능 좀 넣어주세요,,0,4.6.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,5f10479a-edea-4708-ad11-d081eb00ed52,1,2023-08-30T12:23:29+00:00,2023,특정 모임에서 초대가 지속적으로 오는데 초대거부 기능하나 없는데 어려운것도 아닌데 8년째 쓰고있어도 업데이트 되는걸 못보네요. 이게 어려운 요청입니까,,0,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,340f9f7e-37d4-46f5-8d8f-e8e347914e69,2,2023-08-29T03:45:41+00:00,2023,어플이 사용하기 불편하게 구성되어 있음 어수선함,,1,4.6.0,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,a6183fc9-0c93-4009-80ba-5e7fda230d5a,1,2023-08-29T01:14:21+00:00,2023,업데이트 너무 자주 있고. 소모임 활용해서 돈벌이하는 사람 넘 많음,,1,4.5.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,7868aadd-3138-49a5-bba5-3e0a9aae6c68,1,2023-08-27T08:01:49+00:00,2023,사진이나 영상 업로드 기능이 없어서 아쉬워요!,,1,4.3.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,bca5a21e-8679-4521-9f1b-dd89432873f9,2,2023-08-25T08:37:24+00:00,2023,알림설정등을 거의강제하다싶이 귀찮게뜸,,0,4.5.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,ef8dd7c1-0441-4be7-845d-82ee8629b305,3,2023-08-24T21:12:04+00:00,2023,소모임 상단 배너 피셀 가로 세로 크기 좀 알려주세요 .,,0,4.5.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,d4b87d62-a39a-42dd-aaac-20066595255e,3,2023-08-23T10:39:51+00:00,2023,아직 잘 모르겠습미다,,0,4.5.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,6d533c72-4f70-4dda-a78a-5331b1cf3d5d,1,2023-08-23T10:01:38+00:00,2023,앱 설치 이후. 인증번호 전송 버튼을 누르면. 아무런 반응이 없습니다. 아예 진입 조차 못하고 있는 상황입니다. 이거 어떻게 해결해야 할지 방안 좀 알려주세요.,,0,4.5.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,5fe1ad91-e4d7-415f-a9b1-5f2abc68bcb8,2,2023-08-17T03:38:05+00:00,2023,채팅창에 사진 첨부기능이요. 사진을 올리면 좌우가 다 짤려요.. 클릭해야 정상 비율로 보입다. 개선 바랍니다.,,0,4.5.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,fd69ef10-fce8-455e-8b6d-c5e406dc62e2,3,2023-08-16T14:48:49+00:00,2023,이 어플보면 정말 인생은 운이라는게 느껴짐. 이정도 수준의 어플이 이렇게 흥할 수 있다는걸 보면.,,0,4.5.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,29a30cdd-c4bb-4642-9698-dd0819b0033b,3,2023-08-15T03:13:36+00:00,2023,기능개선 원합니다! 1️⃣ 모임일정의 참석여부만 있는데 일정에 댓글을 달수있게 해주세요. 2️⃣ 모임멤버를 오름차순정렬로도 볼수있도록 해주세요. 3️⃣ 모임일정 참석 누른순서대로 참석자를 볼수있게 해주세요.,,0,4.5.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,7153a76e-98fb-4263-b815-2b7b8524de9a,3,2023-08-13T15:07:40+00:00,2023,흠 일단 태블릿에서는 정상작동하는데 모바일로는 소모임 채팅이 업데이트가 안되는 오류가 있네요. 안드로이드는 휴대폰/태블릿 동시 사용이 가능한지 확인부탁드립니다~!,,0,4.5.8,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,6c7c9aa3-b1ba-46b8-8030-ec7de068d695,1,2023-08-08T03:21:46+00:00,2023,업데이트 후 피드 기능 어디갔습니까,,0,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,c5392dea-5b57-4259-aa76-9c960468b5b3,1,2023-08-07T13:51:32+00:00,2023,강제로 업데이트 하게 만들고 업뎃 하니 모임 참여 인원만 보이고 참여하는 사람들 프로필은 왜 가린건지..,,0,4.5.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,59c38786-5cc0-4341-b196-11299f2bd714,3,2023-08-06T09:20:13+00:00,2023,"여기도 오래되서 문제가 대부분이 40대다.. 예전에 대부분 20대라서 참여가 활발했었는데, 소모임 하는 이유가 사람만나러가는데건데 유부남 유부녀 또는 돌싱들이 섞여있으니 현타오니까 그만둔다 모임장 하는 사람에게 돈을 주고, 부탁해야하는데 모임장이 오히려 돈내고 희생하니까 희생을 싫어하는 2030 MZ에 대한 이해가 부족한듯 싶다. 그래도 소모임이 아이템은 좋으니, 모임장 희생이 아닌, 혜택으로 변경하지않으면, 2030들은 더이상 오지않을듯 하다.",,0,4.5.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,daa5f794-5c2c-483a-907a-4ebfc8751aeb,1,2023-08-06T06:45:35+00:00,2023,업뎃하니깐 정모 참여자 숫자만 보이던데 명단은 왜 가리신거에요??,,3,4.5.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,cb35fe88-e65e-40ea-b49d-7cff5b85ac19,1,2023-07-28T13:21:29+00:00,2023,최악의 경험. 지들끼리끼리 만나는 집단. 아무짓도 안했는데 남자 꽊꽊 찼다고 지들 멋대로 추방함,,2,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,f837a00c-bbe1-4535-964c-ddade0350bd3,1,2023-07-26T12:09:02+00:00,2023,와 2015년 가입해서 나름 쏠쏠히 모였었는데..어플이 완전쓰레기가 되어버렷네 ㄷㄷㄷ 돈도 벌만큼 벌었을텐데..어쩜 이리 투자를 안하나 . 그래도 다들 낚여서 어뜨케든 남친여친 만들어보겠다고 돈 꼴아박겠지? 대한민국 만세다. 진짜.,,1,4.5.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,5c10f12c-5ff8-44d8-857b-131fd8ec467e,3,2023-07-25T05:25:10+00:00,2023,"모임 딱30일 운영후 바로 올스톱. 채팅창, 게시판, 정모글 전면 사용금지. 더쓸려면 돈내고 해라.",,5,3.8.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,80458aae-e5d2-4351-b2ba-1effd67841d4,2,2023-07-19T12:56:25+00:00,2023,신천지 개많음,,0,4.5.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,d42042bc-86f0-4682-b1ca-0d614a77424f,1,2023-07-19T12:56:15+00:00,2023,주소가 없어서 아예 들어가지 못하고있네요,,0,4.5.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,94d34ebc-6bbd-41bf-baf4-9bef030c89d6,1,2023-07-19T07:09:29+00:00,2023,"업데이트 도대체 왜한건지 화가납니다 모임두개를 하나는 클래스쪽, 하나는 일반모임쪽에 운영중인데 업데이트후 클래스챕터가 없어지고 배너로 들어갔네요 누가 두세번 클릭해서 들어가나요~~ 거의다 추천모임만 보는데.... 추천모임엔 클래스모임 노출도가 없거나 차별화가없으니 돈더내고 빰맞는격 아닌가요? 클래스모임은 비용을 더 지불하고 운영중인데 그럴이유를 모르겠습니다 클래스운영자들에게 추천에 더 잘 뜨게한다던지 비용을 동일하게 하던지 이렇게 할거면 클래스구독권 환불해 주고 일반모임과 동일하게 적용하던지 해야하는거 아닌지 모르겠네요~",,4,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,ba95a623-81e0-4150-88ae-8b9bbd216006,1,2023-07-16T11:53:23+00:00,2023,왜자꾸업데이트안하면 못쓴다고 거짓말함??,,0,4.3.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,da0f8bb5-abc6-4305-b786-7de31c5c72a0,3,2023-07-16T04:39:33+00:00,2023,클래스모임 비용에 비해 광고효과가없음. 그외는 괜찮아요,,2,4.5.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,b8aee2ac-2ee0-401b-975f-d8ed0678111a,1,2023-07-14T16:45:46+00:00,2023,개나 소나 잡모임에서 초대 오는데 거부 하는 방법은 아무리 찾아도 없어,,0,4.5.3,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,e3ccc030-b123-451d-b107-69a4ca2e5b52,2,2023-07-14T09:26:59+00:00,2023,"소모임은 컨텐츠는 좋으나 유저와의 소통부재와 더불어 직관적이지 않은 어플 구성등 뭔가 깔끔한듯 하면서도 아마추어같은 어플임. 패치를 했으면 어플 내에서 패치를 어떻게 했는지, 사용을 하려면 어떻게 해야하는지 등 뭔가 친절한 안내가 있어야 하는데 내가 못찾는건지 도통 찾아 볼수가 없다. 사진첩에 올리는 사진도 순서를 정할 수도 없고 귓속말 기능은 유료인 것에 매우 놀랍다... 이익 창출 해야 하는 것 이해 되나 이익창출 구조에 대해서는 다시 한번 생각해보시길;; 현대차 옵션질과 비견될 정도로 어이없는 이익구조임",,43,4.5.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,660b2f47-a698-4697-8c63-62d0449efa21,1,2023-07-14T09:02:09+00:00,2023,업데이트 너무자주하네요,,0,4.5.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,79570fe6-88b4-4234-a22e-5f3f4fd6d93a,1,2023-07-13T07:39:56+00:00,2023,"왜 탐색창에서 새로운 소모임 검색이 하나도 안되죠....? 검색도 안되고, 카테고리를 눌러도 아무것도 안뜨고 모임만들기 버튼만 뜹니다.",,0,4.5.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,b4541ac2-db5d-43b1-ad88-4d389d70f05a,3,2023-07-12T04:08:47+00:00,2023,"개인적으로 소모임 이용하면서, 전체적으로 정리가 안되어있고 완성도가 떨어진다고 생각했는데 요즘에는 대대적으로 정리가 된 모습이 보여서 올바른 개발방향이라고 보입니다. 그러나 여전히 트렌디하지 못하고 뒤떨어져있습니다. 실 사용자 입장에서 반드시 추가되어야 하는 기능을 말씀드리겠습니다.(제안) 1. 각 멤버의 활동내역이 리워드처럼 히스토리로 남겨져야 합니다. 아 이 사람은 자주 참여하는 사람이구나, 오! 내가 벌써 100번째 참여했구나 스스로 동기부여가 되게요. 또 운영진은 참석횟수를 통해서 상품이벤트도 진행해볼 수 있고요. // 2. 채팅방에 반드시 메시지 삭제 기능(실수로 남긴 메시지)이 있어야하고, ""투표""기능이 있어야 합니다. 모임을 만들기전에 모임장소나 일정에 대해서 논의할 수 있게요. // 3. 본인이 참석눌렀던 모임이 당일이 됐거나, D-1 됐을때, 어플자체가 REMIND 겸 알림을 자동발송하는 기능이 있어야 합니다. (노쇼예방 효과)",,33,4.5.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,f9ebc933-f3ce-4490-8fbd-6747f863a63e,3,2023-07-11T10:38:31+00:00,2023,"소모임 앱 오랫동안 비교적 잘 쓰고 있는데, 제발 모임 평가 기능 좀 넣어주세요. 가끔 가다 보면 정말 모임 운영할 자격도 없는 개념 없는 양반들이 운영을 하는데, 이런 모임은 자연스럽게 소멸되도록 해야 사용자들도 편하고 모임에서도 최소한의 매너는 지키지 않을까 생각합니다.",,1,4.5.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,2d30ba7b-8800-422d-a047-a07a439fce21,1,2023-07-10T21:03:12+00:00,2023,프리미엄 스폰서하기 디게 힘드네요 구독권 취소해달라해도 답도없고 새로 모임만들기도 불가능하고 답답하네여,,0,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,3e94a167-cd3a-44d7-bbba-e2b27af6467d,3,2023-07-10T16:43:02+00:00,2023,"최귿 변화를위한 노력 좋은데요 아쉬운점 건의합니다. 팔로워,팔로잉기능이 왜 있어야되는지모르겠어요. 인스타처럼 팔로우하는 사람의 소식이나 정보를 얻을수있는것도아닌데 구지필요할까요? 요즘 문제가되는 '좋아요'에 집착하게될수도있고... 새로운 변화도 좋지만 가장기본이되는 기능인 알림기능 오류부터 잡아주시죠. 게시글이나 모임소식 알림이 안울리는 오류가 많아서 불편합니다.",,1,4.5.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,ad00d40a-80ad-4e01-96d5-443e8f64a549,2,2023-07-07T02:28:54+00:00,2023,UI가 별로네요... 카톡처럼 만들꺼면 좀 제대로 만들어주세요. 채팅창에 올리는 사진들도 크기가 다 안맞고...뭔가 업데이트 될때마다 2% 부족한 느낌입니다.,,0,4.5.5,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,54249372-87f4-428b-9301-283a73938d92,1,2023-07-04T01:58:15+00:00,2023,매번 어플이 바뀝니다. 멤버들 보기가 언제는 세로였다 언제는 가로 뭐 어플에 안정성이 하나도없네요,,0,4.5.3,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,f4c9b015-fb94-43d3-9b52-1ea4e563633c,3,2023-07-03T04:44:17+00:00,2023,"일정마다 참여하는 인원 비공개로 변경할 수 있도록 하고, 가입하자마자 볼 수 있도록 오픈채팅봇 있으면 좋을듯...",,1,4.5.2,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,63dcf9df-5279-456b-9b9a-f4e1b0287cd4,3,2023-06-28T04:43:08+00:00,2023,"- 강퇴도 운영진이 가능하게끔해주세요!모임 회원이 많은데 자리만 차지하고있는 회원들이 있어서 회원정리를 해야하는데 강퇴도 모임장만가능하고, 강퇴할수있는 인원도 하루 5명으로 제한되어있어 모임순환이 안됩니다. 무자비한 강퇴를 막기위함이라면 운영진도 강퇴권한을 주시고 모임장이 컨펌하고 최종 강퇴될 수 있도록 하는 방안도 생각해주세요. - 회원목록을 가입순서로 볼지, 가나다 순서로 볼지 그런 여부도 옵션으로 넣어주시면 좋을 것 같아요. 부디 이 2개만이라도 고쳐진다면 너무 좋을 것 같아요",,1,4.4.4,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,7d89afdb-9b5d-42fe-abca-ecf4d1ff0f9c,1,2023-06-26T17:48:04+00:00,2023,결제한 적이 없는데 왜 몇달이나 결제가 된거죠? 신고하기 전에 정기결제 내역 및 사용 내역 삭제해주세요,,1,4.3.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,8e1c960c-b7ed-4647-8abf-0e7f77a327b1,1,2023-06-25T06:25:59+00:00,2023,쓰면쓸수록 업뎃하면 할수록 구려지는 앱 사용자 편의는 밥말아 먹은 앱 제발..업뎃 하지말아주세요,,3,,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,61cddf25-92e6-4822-b292-daba8a8eeba5,2,2023-06-25T00:47:01+00:00,2023,모임은 좋으나 앱 자체 기능이 너무 부실함. 그러니 간판만 걸고 카카오로 가지요.,,0,4.5.1,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,38d80ad5-c8a8-4fcd-a33c-60685fb9e846,1,2023-06-19T13:05:50+00:00,2023,"불합리적인 강퇴, 현질 유도..... 이러면 소모임은 왜 있는 겁니까? 이딴 양아치 어플은 삭제가 답.",,1,3.7.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,e07b4e33-bb76-4a42-8c42-02db8c8da5e4,3,2023-06-17T18:29:04+00:00,2023,동영상도 사진도 쳇에 올라가지 않는 불편함이 잇어.. 그리 조아하지 않아요,,1,4.2.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,2a49e5f8-434d-45d6-8afd-35ae19893578,2,2023-06-16T09:18:17+00:00,2023,휴대폰인증이 왜 안됄까요..?,,0,4.4.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,9175285b-c090-4be0-bc61-d04547170178,3,2023-06-15T04:23:37+00:00,2023,알림꺼도 알림와서 싫음..,,1,4.4.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,6b7a76f4-2395-45ed-90f7-83ba8447c85a,1,2023-06-15T03:09:47+00:00,2023,고객문의 답변남겨도 읽씹에 답장조차없네요. 환불 처리해주세요. 채용공고 올려서 100평 단독건물사용한다? 소통한다? 고객과 소통 좀 하세요. 업데이트는 괴상하게하고 지들 마음에 안들면 댓글 삭제하고 아주 가관입니다,,2,4.1.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,3fc18d48-5cec-406e-b750-4dff310c3a46,1,2023-06-14T04:09:14+00:00,2023,최신업데이트 후 대문 홍보글도 가려지고 기존보다 불편해졌어여,,1,4.4.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,0e962b17-2686-4393-aa64-ed00402d5ec9,3,2023-06-13T21:41:13+00:00,2023,강퇴 인원제한 풀어주세요!!,,0,4.4.7,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,340706ed-8d33-4348-ad7d-6d8ef657dcfe,1,2023-06-13T03:04:57+00:00,2023,카톡 공유하기 기능이 없어져서 너무 불편해요.. 예전버전 돌려주세요.,,1,4.4.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,72ad7c20-3a4d-449a-939b-9221796a0df5,1,2023-06-12T14:20:16+00:00,2023,"방장이 지 맘대로 강퇴시키는거, 여자 받는다고 남자 강퇴시키는거 이런건 막아야함",,1,4.4.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,8657dd4d-8b55-42b9-8804-24f4881e5238,1,2023-06-11T07:38:54+00:00,2023,이번 업데이트로 가독성은 더 떨어지고 지난글은 못보고....,,1,4.4.5,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,dab05ffe-7062-4310-b503-ff91927f379d,1,2023-06-11T01:37:57+00:00,2023,제발 강퇴인원좀 늘려줘요.. 유령회원들 강퇴하려해도 하루5명에 일주일에 10명.. 다른 신입 회원들을 못받아요... 제발좀 몇년째 건의하는데도 안바뀌네요..,,3,4.4.6,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,62bb8279-3b32-4d1d-ae56-2d068751a7a1,1,2023-06-11T01:04:38+00:00,2023,업데이트 되고나서 쓰기 더 안좋아진 예네요.더욱 폐쇄적이고 쓰기 불편해졌네요.,,1,4.4.5,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,056fbbc3-9e41-491c-a8d8-4f909a0fed41,1,2023-06-10T10:28:28+00:00,2023,이번 업데이트를 어떻게 해놨길래 기존에 알던 정보를 모르게 요상하게 바꿔놨냐 프로필 누르면 그사람 게시글이나 덧글 볼수있었는데 아예 안봐지네 아오 짜증나,,1,4.4.5,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,22b0d630-fc35-4944-99cf-b182113b45fb,1,2023-06-10T10:13:47+00:00,2023,계좌복사도 안되고 오픈채팅방 주소도 복사가 안되고 글 복사관련해서 불편을 강요하는 어플,,0,4.4.4,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,2efa8857-76a4-4756-a530-52416efd3fbc,1,2023-06-10T07:02:12+00:00,2023,"디자인 바뀐 이후로 편의성,직관성이 너무 떨어지네요..",,0,4.4.5,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,74c184b2-078a-4da8-ac78-1320521fbc3c,1,2023-06-10T02:47:29+00:00,2023,폰이새로 바뀌고 연락처가 변경되었는데 도대체 이전 가입한걸로 어떻게 들어가야되져??,,0,4.4.5,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,46ca6659-952c-4e4f-8212-dccd6b8de6e4,1,2023-06-07T11:55:19+00:00,2023,비추,,1,4.3.9,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,8d35fb13-d09f-4f07-8e60-0edaa1c261db,1,2023-06-05T16:11:01+00:00,2023,⑨모임장과 운영진은 무분별한 강퇴나 부당한 권력행사로 위 권한을 남용할 수 없고 회사 측에 악용과 관련된 신고가 접수될 시 모임 활동이 제한되거나 제재 조치가 취해질 수 있습니다. - 힘내 운영진 기분 잘 마쳐보세요.-,,1,4.4.4,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,7d78d3de-f713-4b25-880a-2d885f849be3,2,2023-06-03T15:39:52+00:00,2023,좋은 소모임은 찾기 힘들고 대부분의 소모임 운영은 아마츄어보다 못하면서 돈받는 경우도 있습니다 앱자체의 취지는 좋으나 모임자체는 다른.방법을 찾는것을 선호합니다,,1,4.4.4,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,5f70e554-3e07-4360-b872-8cf8944a3a63,1,2023-06-01T03:00:15+00:00,2023,인증번호가 왜 안오는건지...,,0,4.4.4,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,57a804f2-26fc-405a-80fa-b4c9cceb643f,1,2023-05-30T16:01:10+00:00,2023,모임 검색시 가까운 지역 순으로 뜨도록 기능을 좀 추가해주세요 그리고 나이별로 가입제한 두는것도 해당 년도 안되는 모임은 검색에서 바로 거를수있도록 기능을 좀 만들어요,,7,4.4.4,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,9599beca-2f0f-4abf-b6c8-ddec08fc6a68,1,2023-05-30T09:36:55+00:00,2023,아니 며칠째 내 모임내 모든 게시글도 안뜨고 모임 참석 버튼도 못 누르게 아무것도 안 뜨고 서버 연결 오류라는 말만 주구장창 뜨는데 좀 고쳐줘요. 폰 두개로 하는데 두개 다 이러고 다른 번호로 재가입도안됨,,0,4.4.4,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,daf90bfa-f02f-4831-994c-56970331bfe6,1,2023-05-26T06:51:10+00:00,2023,아무리 서울민국이라지만 지역설정이라든가 검색 기능을 보면 지방에 대한 배려가 없는 듯...,,1,4.4.4,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
Google Play,667afa65-6454-4c3f-86c1-e4980c6e0965,3,2023-05-24T12:07:42+00:00,2023,앱의 의도는 좋으나 검색등 기능이 너무 구림 모임검색할때 어떤지역의 나이대는 어떤 모임을 찾고싶을때 복합조건이 설정가능해야하나 각 모임도 한개의 조건으로만 설정되어있어 검색이 불가함,,0,4.4.4,https://play.google.com/store/apps/details?hl=ko&id=com.friendscube.somoim
